					jail cell, but more likely it describes a Python Notebook cell. Python
					Notebooks, like the embeddable Trinket widgets, are a common way to
					experiment with Python and to invite others to review, execute, and bear
					witness to the results of a program. In three_last_words, the samples of output and the poem's
					culminating error message are typographically consistent with what one
					would see while running this code in a notebook. 
				 Montfort's program runs one permutation and prints the output: 120
					variations on the five vowels arranged from AEIOU to UOIEA in
					8 tidy, monospaced columns. Bertram's program runs three times, and whereas
					Montfort's final line of Python 2 code prints the permutated sequences as a
					string (print''.join(list(permutations('AEIOU')))), Bertram's Python 3 simply prints the list
					as it is represented in Python's memory. The first iteration permutes a
					single-character: 
							
print (list(permutations("I")))

['I']
				
						 In addition to this
					invitation to experience the practical implementation of the program, this
					difference in printing the yield of the permutations()
					function pulls us toward the subjective point-of-view of the Python runtime
					that experiences the code, and the chaotic typography of the output -- in
					contrast to Montfort's neat rows and columns -- performs the messy
					complications of computation that will eventually culminate in the
					computer’s failure. 
				 There is one more subtle variation between Montfort and Bertram's code in
					the final line of the constructor. As Python iterates through the
						elements list (a string of text characters, in this case)
					the newly-permutated line yields a + result[i:]
					for Montfort or just + result for Bertram. 
				 The functional difference is that Montfort's line restores to the target
					string only those parts of the input string that come after the character
					operating for the current iteration. The [i:] slice captures
					only those elements after i. Bertram's version retains and
					concatenates the entire working result, so the practical difference is that
					while Bertram's code will generate the same number of permutations, the
					strings it generates gradually become longer. The last element in the
						permutations() of the string, can't" is "t'nact'nat'nt't. Whereas the 120
					permutations of AEIOU are a complete and homogenous set,
						permutations("can't") is asymmetrical and grows
					geometrically. The articulation of print(list(permutations("breathe")))
						 runs past the right and bottom
					edges of the page. 
				 The asymmetry culminates finally and dramatically when the full phrase "I
					can't breathe" is passed in to the permutations() function.
					Bertram's code concludes with the printout out of a Python MemoryError
					because the number of possible sequences of the 15 letters in that phrase
					(1,307,674,368,000) exceeds the available memory on the computer hosting
					the Python runtime, and like the 15 seconds that Officer Pantaleo held Eric
					Garner in a chokehold, those 15 characters result in the death of the
					Python Notebook or the computer hosting it. 
				
					A screenshot displaying the error message of a Colab Notebook that
						crashed trying to execute Bertram’s final permutation in three_last_words.
					
				
				 I attempted to run Bertram's code two different ways: first in a
					Google-hosted Colab Notebook and later in a Jupyter Notebook running on my
					laptop. The Colab Notebook ran for some time with the RAM usage indicator
					creeping slowly to the right and becoming first green, then yellow, and
					finally orange before the runtime crashed and disconnected, as shown in
					Figure 2.
				 On my Macbook Pro, the results were similar, but as Python continued to take
					up more and more RAM, my computer gradually stopped working. The cursor
					slowed down, the trackpad clicked more slowly, and keyboard shortcuts
					stopped working. I couldn't take a screenshot, so I had to use another
					device -- my phone -- to capture the final moments before I resorted to a
					hard reboot and power cycle. 
				
					A photo of my Macbook Pro’s memory pressure monitor as it filled with
						the final permutations in three_last_words.
					
				
				 It seems trivial or maudlin to compare a computer running out of memory to
					the tragedy of Eric Garner's asphyxiation and death, but the way the
					computer's memory usage creeped inevitably upward conveyed a vivid anxiety
					and sense of panic in a way that was hauntingly effective. This poem is
					directly addressing the physical environment of computing in a manner
					reminiscent of Montfort's poem Round
					, or Sam Lavigne's parodic Slow Hot Computer project that lavigne makes your computer run slow, and hot, so you
						can be less productive by running processor-intensive calculations in a web browser. 
				
				 This kind of metaleptical irruption of attention -- what Terry Harpold has
					called recapture -- is typically accomplished
					in the service of play, both in the satiric sense of Lavigne's playfully
					critical projects and, for Harpold, in both the literal sense of playing
					videogames and the semiotic sense of expressive freedom within constraints.
					In Montfort's examples, recapture moderates the conflicts of entanglement
					when technical limitations are expressed through the terms of the
					gameworld, as when a text-based game attempts to parse an unknown word of
					user input and it replies, I didn't quite understand
						that, instead of reporting an error code or just crashing.
					Recapture is a fundamental operation of videogames, which means that recapture happens during play, in the complex
						digressions and feedback loops that are activated in actual
						play. 
				
				 Bertram works with the same entanglement of technical process and expressive
					semiotics, but poetry is not a videogame. And in this case, the poem denies
					its reader the recapture of memory, challenging us instead to bear witness
					to the trauma it symbolizes. 
				 As Wendy Hui Kyong Chun has discussed, computer memory is an enduring ephemeral, always-already conflating
					memory with storage and, through metaphors and pretenses of permanence.
					They note that the instability of this term, memory, follows the volatility
					of RAM, which is based on flip-flop circuits and
						transistors and capacitors and which require a steady electrical
						current.  Like human memory, software
						memory is not a static but rather an active
						process. A memory must be held in order to keep it from
					moving.  Bertram's software presents the
					volatility of memory as the entanglement of poetic representation, police
					brutality, and technical limitation, and by setting it up to fail, Bertram
					invites us to reenact the trauma of that brutality and interpret its
					technical and political consequences. 
				 When Bertram disrupts the symmetry of Montfort's slices (result[:i] and
					result[i:] becomes result[:i] and result so that "ehtaerb" potentially
					becomes the drawn-out, Joycean susurration "ehtaerbehtaerehtaeehtaehtehe",
					that is, print(list(permutations("breathe"))[-1])), but both
					versions of the generator choke on Eric Garner's three last words. Memory
					fails, but the poem preserves its failure even as its overflow suggests a
					world uncontemplated by code. This overflow is not infinite -- hinting that
					someday, when it becomes possible to run this program with the multiple
					terabytes of RAM necessary to compute and convey one trillion three-hundred
					seven billion six-hundred seventy-four million three-hundred sixty-eight
					thousand lines, the program will complete, but until then we are compelled
					to follow Bertram's invitation to bear witness and 
							
#return
   #this articulation
#the exhaustion
   #we can't stop hearing
   		
						
				
			

				A NEW SERMON ON THE WARPLAND
				 Like three_last_words and Counternarratives, A NEW SERMON ON THE
						WARPLAND: a poem by algorithm is a work with a genealogy, and
					Bertram directs us to the source codes that ground it. This is another poem
					where Bertram gives credit to an example by Nick Montfort, but since his
					code is a straightforward implementation of Alison Knowles' A House of Dust, Knowles is a more appropriate
					counterpoint to consider for Bertram's work.
					Additionally and more significantly, Bertram acknowledges that some words and phrases are taken directly from
						Gwendolyn Brooks' corpus in their notes , so understanding those origins allows these
					phrases to act hypertextually as a bridge into Brooks' poems. One could see
						NEW SERMON as the poem Brooks might have
					written with access, inspiration and context parallel to Knowles. Bertram
					encourages us to explore that hypothetical bridge between Brooks and
					Knowles by recommending Brooks' 1987 collection Blacks, and specifically
					calling attention to The Sermon on the
						Warpland and In the Mecca as
					especially important sources. Brooks’ Boy Breaking
						Glass and THE WALL also seem to
					be the sources for several phrases.
				
				 Alison Knowles and James Tenney produced A House of
						Dust in 1968, the same year that Gwendolyn Brooks published
						In the Mecca. The source code for House of Dust is not publicly available, but its
					function is easy to deduce by examining the output published in three
					different venues. Knowles created the structure and four lists of words and
					phrases, and Tenney wrote those into FORTRAN code that creates quatrains by
					selecting and printing one item from each list, indenting each line a few
					more spaces before returning to left justification as each new quatrain
					begins. 
							

A HOUSE OF ROOTS
    AMONG HIGH MOUNTAINS
        USING NATURAL LIGHT
            INHABITED BY VARIOUS BIRDS AND FISHES
A HOUSE OF WOOD
    BY A RIVER
        USING ALL AVAILABLE LIGHTING
            INHABITED BY HORSES AND BIRDS
A HOUSE OF DISCARDED CLOTHING
    UNDERWATER
        USING ELECTRICITY
            INHABITED BY FRENCH AND GERMAN SPEAKING PEOPLE
			
						
				
				 Bertram credits Montfort’s simulation of this poem as the source of the program
					they manipulated, but around the same time Montfort created his web version
						, I also created a JavaScript simulation of the
						poem capable of running in a web browser. The results of each of our implementations are
					largely the same (save for some typographic and kinetic nuances), but while
					I named the variables holding each list: materials,
						places, lights and inhabitants.
					Montfort used the names material, location,
						light_source and inhabitants. The
					differences in variable names have no impact on the operations of our
					scripts, but our choices when programming those operations -- my evident
					preference for plural labels, for example -- might extend from differences
					in our readings of the poem. Those differences are only possible if one
					begins by paying attention to the operations of code separately from the
					inscriptions of that code. 
				 Bertram doesn't share the source code for NEW
						SERMON in Travesty Generator, but
					observing its patterns reveals it to have a similar structure of lists
					randomly sampled. Also, two earlier versions of Bertram's A NEW SERMON ON THE WARPLAND are available
					online, one in JavaScript (originally available at https://ruby-buffet.glitch.me, the source code of this version
					notes it was based on Laurel Schwulst JavaScript implementation of
					Montfort’s Python version of Knowles and Tenney’s FORTRAN) and another in
					Python 2. In the Javascript version, each list
					simply bears a number (one,two, etc.), but the
					Python 2 version assigns names that -- like Montfort’s and my simulations
					of House of Dust -- signpost the semantic
					position of each list. There are evidently some differences between the
					source code shared on Bertram's website and the code that created the poem
					published in Travesty Generator, but the five
					names suggest their content and reveal Bertram's primary departure from
					Knowles: materials, locations, verb,
						means, and outcome. 
				
					
							
A NEW SERMON ON THE WARPLAND (excerpt)
A NATION OF GRIEF    
                IN THE CUT
    SUMMONING
                    ANY MEANS NECESSARY
TO REFUSE ERASURE BY ALGORITHM
A NATION OF OLD DISPOSSESSIONS
                STILL FIGHTING
    CONJURING
                    ANY MEANS NECESSARY
TO REVISE ERASURE BY ALGORITHM
			
						
				
				 Comparing House of Dust with NEW SERMON reveals more differences than the
					addition of a fifth line. Knowles' locations are diverse but more stable --
						BY THE SEA, IN
						MICHIGAN, IN A HOT CLIMATE,
						ON AN ISLAND,IN
						SOUTHERN FRANCE,AMONG OTHER HOUSE
					-- while Bertram's are active, violent, or disrupted, and some are not
					conventionally locations but more so describe liminal
					states of being: 
							
...IN THE CUT...
...STILL FIGHTING...
...IN FRONT OF A WINDOW ABOUT TO BE BROKEN...
...IN TRANSLATION...
...BETWEEN SCYLLA AND CHARYBDIS...
...IN THE SHIP'S HOLD...
	
						
				
				 Instead of a house, Bertram addresses their sermon to a NATION. Allusions to the slave trade are perhaps most
					striking in comparing the subtle differences in phrases between Knowles'
						ON THE SEA and Bertram's ON SHIPS, but the shifts in Bertram's poem do
					more than invert the stasis in Knowles'. While A House
						of Dust dwells, a NEW SERMON
					moves, acts, and resists. The verbs and means lists propel each cinquain
					through the same means -- ANY MEANS
						NECESSARY -- to the same outcome: TO REFUSE ERASURE BY THE ALGORITHM. 
				 The Python 2 version includes multiple possible outcomes, but the verbs list
					is somewhat shorter. Because the printed version of the poem includes the
					same outcome in each cinquain, it is reasonable to infer that its source
					code is closer to the Javascript version where list five only
					contains one element: to refuse erasure by the algorithm. The
						means list works the same way, demonstrating that the
					only option is Malcom X's ANY MEANS NECESSARY. 
				 For both of these one-choice lists, the program is still selecting that
					choice as the result of a process. The Python 2 draft uses the common
						random.choice() function, and the JavaScript version
					takes a custom function with a comment remarking on its conventionality:
							
							
// This is a very common randomizing function.
// It takes a list (array) and returns one at random.
function select_random(x){
   y = x[Math.floor(Math.random()*x.length)];
   return y;
}
		
						
				
				 The fact that this program is making a choice with no freedom echos the
					slavery imagery within the poem, but revisiting A
						House of Dust opens another way of understanding the
					significance of this choice without a choice. 
				 Benjamin Buchloh argues that Knowle's project in creating House was to find a way to deconstruct the
						prison house of language.  Noting the irony of an avante-garde artist
					like Knowles using a house, that most conventional vehicle for subject
					formation, as their central figure, Buchloh contends that the aleatory
					construction method of the poem demonstrates the infinite fluidity of the
					process of subject formation. 
				 Channeling Nietzsche, Buchloh goes on to observe that the constructedness of
						House of Dust resists the subject's being
					at home in language. Knowles's
						The House of Dust conceives of the process of subject formation as a
						perpetual process of construction and undoing, precisely to prevent it
						from becoming an inhabitant of the prisonhouse of language, a merely
						substitutional system of fraudulent and aggressive convictions...the
						formation of of the subject at this point in history has become a more
						complex and, by necessity, a more open process, since the subject's
						intersections with language...are certainly no longer the primary ...
						foundations.
					 Buchloh's convictions are
					a play on words, a synonym for "belief" in the mode of the metaphoric
					correctional system. But it also opens up another angle on "NEW SERMON,"
					which is filled with punishment and captivity but conspicuously without
					conviction. 
				 Although the JavaScript version of the poem does include of parolees and of
						prisoners as possible materials, possibly drawn from Brooks'
						The Wall, the printed poem's materials
					and locations invoke punishment without the framework of judicial
					justification: 
						 ...A NATION OF SPECIFIC CHAINS... ...IN THE
							SHIP'S HOLD... ...A NATION OF MEDGAR EVERS... ...IN A
							STRING-DRAWN BAG... 
						
					
				
				 In this way, Bertram's poem comes back to the prison house of language that
					Knowles' is playfully resisting. Captivity and imprisonment are not just
					metonymic critiques for the post-structuralist decentering of lexical
					epistemology; instead, the prison house of NEW
						SERMON is the literal kidnapping, enslavement, and genocide of
					Africans whose exploitation built the foundations of this nation. 
				 Finally, by naming one of the lists verbs, Bertram follows a
					schema one often finds in generative works that use context-free grammar:
					patterns or templates where words are given a syntactical place based on
					their part of speech. In NEW SERMON, the verbs
					list does the most work to take the poem away from its origins in House of Dust. The seven verbs that appear in
					the 22 printed cinquains all suggest movement with resistance or a sense of
					bringing something out from below:  DIGGING
							UP SUMMONING CONJURING DIVINING
							UNEARTHING STRIKING MATCHES AGAINST HOLLERING
							DOWN
				
				 Each of these verbs immediately precedes ANY MEANS
						NECESSARY
					. So, by omitting the preposition
						by from Malcom X's well-known phrase, the call to
					action in the poem asks its reader to dig up, to unearth, strike matches
					against their own means of refusing erasure. 
				 In an appendix on the book, Bertram quotes Harryette Mullen's essay, Imagining the Unimagined Reader: When I read words never meant for me, anyone like me ...
						then I feel simultaneously my exclusion and my inclusion as a literate
						black women, the unimagined reader of the text.
				
				 Bertram likewise considers themself an unimagined
					coder. 
						 I use codes and algorithms in an attempt to
							create work that reconfigures and challenges oppressive
							narratives for Black people and to imagine new ones. I consider
							this an intervention into a set of literary practices that have
							historically excluded women and minorities. 
						
					
				
				 For each of the works I have analyzed here and for many others of the 10
					poems in Travesty Generator, Bertram uses the
					generators of computer-generated poetry to critique, resist, and replace
					narratives of oppression and to make explicit and specific what is
					elsewhere algorithmically insidious and ambivalent. 
			

				Conclusion
				 Writing in a blog entry for the Poetry Foundation, Bertram opens their
					reflection on Kenneth Goldsmith’s controversial performance of Michael Brown’s Body by qualifying their
					response through the lens of an individual, bodily experience of race.
						I would like to make it clear that my writing
						about race, like myself, is a collection of incomplete moments in
						time.  Crucially, Bertram makes a
					connection here between time and identity. Time is a fundamental
					characteristic of computing where each event, action or change is
					associated with a specific moment[] of time,
					and most high-level languages include built-in functions to call up that
					time in various ways. In Perl, localtime converts a timestamp
					into chunks that are more easily processed into a human-readable format.
					Bertram’s poetry in Travesty Generator is
					likewise thinking about race through specific, recent moments of time where
					the suffering of Black men and women has brought America’s identity as a
					nation built on white supremacy into clearer focus. 
				 As I type this paragraph in the year 2021, it is a few weeks after a jury in
					Minnesota found a white police officer guilty of murdering George Floyd
						 -- a crime recorded on camera that sparked
					an intense summer of protests in 2020. A few days after that guilty
					verdict, a young man in my suburban Virginia community was shot 10 times by
					a sheriff’s deputy after calling 911 for help. 
					It is nearly six years since Eric Garner’s death, nine years since Travyon
					Martin died, and sixty-five years since Emmett Till was lynched in
					Mississippi. 
				 Bertram’s @Code_Switching includes the
					following Perl code (based on Nick Montfort’s PPG256-6): 
				
					
							#!usr/bin/perl@d=split/_/, switch_gods_switch_black_codes_you_when_you__where_god_belong_black_hills_to; {$_=localtime;/(..):(.)(.):(.)(.)/;print”\\”x$5.” $d[$1] $d[$2] $d[3] $d[$4] $d[$5] $d[$8]\n”;sleep 1; while $d > 0}{print”\\”x$5.” $d[$3] $d[$6]\n”;}}redo
						
				
				 There is much to unpack here, but briefly, a pattern match filter captures
					integers from the localtime string and uses those to select
					specific words from an underscore-separated list of words. Each line of the
					poem is therefore determined by the current system time, which Bertram
					invites us to consider by helpfully including the initial
						localtime for the three runs of the poem printed in the
					book. In other words, the poem is not randomly generated, but is instead a
					product of its time. This method recalls the technique of rjs in his Energy Crisis Poems whose similarly time-based
					method prompts that writer to reflect, the poet need
						not change his vision; he need only to move forward or backward in
						time to achieve innovation.  And yet,
					a close reading of Bertram’s code reveals that whenever one runs the poem,
					some things will always be true. The expression $d[3] will
					always select the word black because the index is the
					integer, 3, and not the regular expression backreference
						$3, and $d[$8] and $d[$6] will
					always select switch because there are only 5
					possible capture groups and a null backreference operates like a
						0 in referencing the first element in a list. 
				 Therefore, in this poem, the second word of each shorter line will always be
						switch, the third word of each longer
					line will be black, and the final word of each
					longer line will be switch. 
						 [$_] you switch \ black codes black switch gods
							switch \ you switch \\ black codes black switch switch switch \\
							you switch \\\ black codes black switch black switch \\\ you
							switch \\\\ black codes black switch codes switch 
						
					
				
				 In this poem and throughout the collection, Bertram provides an alternative
					to rjs. Simply moving forward in time is not necessarily innovation, just
					as it is a mistake to assume that America, with its history built on Black
					suffering, is naturally less racist as time passes. @Code_switching is dedicated to Frantz Fanon whose Black Skin, White Masks emphasizes the
					linguistic mechanisms of colonization. As a product of time, @Code_switching reminds readers that to be Black
					and of the moment within that mechanism is to be always switching: codes
					switch, you switch, when switch, you switch. Always
						black and always switch. 
				 Perhaps the only way to stop the switch is to kill the process, which
					Bertram portrays in a metaleptic gesture similar to the crashing halt of
						three_last_words. Bertram concludes
						@Code_switching with a series of
						^C -- the characters one sees after typing
						ctrl+c in a terminal to abort the currently-running
					process. We can imagine the poet at their keyboard spamming
						ctrl+c until the poem crashes. 
				 This is one of the many poignant moments in Travesty
						Generator where a computational process gives way (switches)
					from a formal concept to a lived, individual experience of a reality shaped
					by the consequences of colonization, oppression, and injustice. As I noted
					at the outset of this essay, my experience of race is very different; as a
					white man working in academia, I participate in a system that was designed
					by and for people like me. By working with the tools of
					similarly-monolithic computer programs, Lillian-Yvonne Bertram uses their
					poetry to think outside of the ideologies and paradigms those systems take
					for granted. Rather than letting language speak for itself (human or
					computer), Bertram speaks past the filter of those generators to share
					their lived, individual, and sometimes traumatic experiences of race and
					identity in 21st century America. 
			

				Acknowledgement
				 This essay is based on a forum post I shared on the Critical Code Studies
					Working Group forum in March, 2020. I am grateful for feedback from Mark
					Marino, patricia_s, Milton Laufer, and especially Lillian-Yvonne Bertram as
					I transformed that post into this longer essay. 
			
